Generation	Size	Frequency	Count
71.750458	8	0.000533	68
71.750458	9	0.000600	55
71.750458	10	0.000667	50
71.750458	23	0.001533	7
71.750458	16	0.001067	7
71.750458	13	0.000867	27
71.750458	11	0.000733	46
71.750458	14	0.000933	16
71.750458	15	0.001000	15
71.750458	17	0.001133	10
71.750458	29	0.001933	2
71.750458	19	0.001267	8
71.750458	18	0.001200	3
71.750458	32	0.002133	2
71.750458	24	0.001600	2
71.750458	12	0.000800	18
71.750458	26	0.001733	4
71.750458	20	0.001333	5
71.750458	37	0.002467	1
71.750458	25	0.001667	2
71.750458	30	0.002000	1
71.750458	38	0.002533	1
71.750458	28	0.001867	1
71.750458	34	0.002267	2
71.750458	21	0.001400	2
71.750458	27	0.001800	1
71.750458	22	0.001467	2
71.750458	44	0.002933	1
74.736206	1	0.000050	3383
74.736206	2	0.000100	1310
74.736206	3	0.000150	738
74.736206	4	0.000200	463
74.736206	5	0.000250	311
74.736206	6	0.000300	192
74.736206	7	0.000350	141
74.736206	8	0.000400	114
74.736206	9	0.000450	96
74.736206	10	0.000500	72
74.736206	12	0.000600	27
74.736206	17	0.000850	14
74.736206	11	0.000550	48
74.736206	30	0.001500	2
74.736206	18	0.000900	6
74.736206	20	0.001000	4
74.736206	23	0.001150	6
74.736206	13	0.000650	35
74.736206	14	0.000700	25
74.736206	15	0.000750	24
74.736206	16	0.000800	12
74.736206	22	0.001100	5
74.736206	43	0.002150	1
74.736206	36	0.001800	1
74.736206	47	0.002350	1
74.736206	29	0.001450	1
74.736206	42	0.002100	1
74.736206	27	0.001350	1
74.736206	19	0.000950	5
74.736206	25	0.001250	4
74.736206	35	0.001750	1
74.736206	26	0.001300	2
74.736206	21	0.001050	6
74.736206	31	0.001550	2
74.736206	32	0.001600	1
74.736206	24	0.001200	1
74.736206	48	0.002400	1
77.239594	1	0.000040	4272
77.239594	2	0.000080	1685
77.239594	3	0.000120	878
77.239594	4	0.000160	574
77.239594	5	0.000200	391
77.239594	6	0.000240	247
77.239594	7	0.000280	221
77.239594	8	0.000320	134
77.239594	9	0.000360	97
77.239594	10	0.000400	83
77.239594	13	0.000520	39
77.239594	14	0.000560	17
77.239594	23	0.000920	6
77.239594	15	0.000600	26
77.239594	11	0.000440	69
77.239594	37	0.001480	1
77.239594	22	0.000880	6
77.239594	27	0.001080	1
77.239594	29	0.001160	2
77.239594	12	0.000480	51
77.239594	17	0.000680	13
77.239594	19	0.000760	12
77.239594	49	0.001960	1
77.239594	21	0.000840	7
77.239594	16	0.000640	16
77.239594	25	0.001000	2
77.239594	20	0.000800	7
77.239594	32	0.001280	4
77.239594	30	0.001200	3
77.239594	24	0.000960	3
77.239594	28	0.001120	2
77.239594	18	0.000720	13
77.239594	64	0.002560	1
77.239594	36	0.001440	1
79.619385	1	0.000033	5208
79.619385	2	0.000067	2028
79.619385	3	0.000100	1140
79.619385	4	0.000133	645
79.619385	5	0.000167	442
79.619385	6	0.000200	316
79.619385	7	0.000233	244
79.619385	8	0.000267	171
79.619385	9	0.000300	125
79.619385	10	0.000333	99
79.619385	21	0.000700	7
79.619385	11	0.000367	83
79.619385	12	0.000400	55
79.619385	17	0.000567	25
79.619385	15	0.000500	23
79.619385	26	0.000867	4
79.619385	28	0.000933	2
79.619385	34	0.001133	1
79.619385	24	0.000800	7
79.619385	16	0.000533	20
79.619385	20	0.000667	8
79.619385	18	0.000600	17
79.619385	13	0.000433	42
79.619385	22	0.000733	5
79.619385	14	0.000467	34
79.619385	54	0.001800	1
79.619385	19	0.000633	3
79.619385	36	0.001200	3
79.619385	23	0.000767	4
79.619385	33	0.001100	1
79.619385	32	0.001067	1
79.619385	43	0.001433	1
79.619385	25	0.000833	1
79.619385	31	0.001033	1
79.619385	30	0.001000	3
79.619385	27	0.000900	1
79.619385	29	0.000967	1
79.619385	48	0.001600	1
80.000633	1	0.000032	5345
80.000633	2	0.000065	2125
80.000633	3	0.000097	1127
80.000633	4	0.000130	696
80.000633	5	0.000162	465
80.000633	6	0.000194	344
80.000633	7	0.000227	247
80.000633	8	0.000259	161
80.000633	9	0.000292	125
80.000633	10	0.000324	94
80.000633	21	0.000681	7
80.000633	13	0.000421	46
80.000633	11	0.000357	78
80.000633	19	0.000616	11
80.000633	14	0.000454	38
80.000633	29	0.000940	2
80.000633	25	0.000810	6
80.000633	31	0.001005	2
80.000633	17	0.000551	27
80.000633	22	0.000713	4
80.000633	18	0.000583	11
80.000633	20	0.000648	4
80.000633	15	0.000486	28
80.000633	12	0.000389	61
80.000633	42	0.001361	1
80.000633	27	0.000875	3
80.000633	16	0.000519	22
80.000633	37	0.001199	1
80.000633	33	0.001070	2
80.000633	38	0.001232	1
80.000633	40	0.001296	2
80.000633	26	0.000843	2
80.000633	23	0.000745	4
80.000633	35	0.001134	1
80.000633	30	0.000972	2
80.000633	24	0.000778	1
80.000633	28	0.000907	1
80.000633	45	0.001458	1
81.802231	1	0.000029	5972
81.802231	2	0.000057	2430
81.802231	3	0.000086	1301
81.802231	4	0.000114	819
81.802231	5	0.000143	538
81.802231	6	0.000171	396
81.802231	7	0.000200	264
81.802231	8	0.000229	191
81.802231	9	0.000257	149
81.802231	10	0.000286	110
81.802231	12	0.000343	75
81.802231	18	0.000514	18
81.802231	25	0.000714	2
81.802231	11	0.000314	84
81.802231	15	0.000429	33
81.802231	22	0.000629	5
81.802231	32	0.000914	1
81.802231	33	0.000943	1
81.802231	13	0.000371	43
81.802231	14	0.000400	37
81.802231	16	0.000457	28
81.802231	42	0.001200	1
81.802231	17	0.000486	23
81.802231	20	0.000571	14
81.802231	28	0.000800	4
81.802231	24	0.000686	2
81.802231	27	0.000771	3
81.802231	23	0.000657	4
81.802231	19	0.000543	10
81.802231	21	0.000600	7
81.802231	38	0.001086	2
81.802231	26	0.000743	6
81.802231	39	0.001114	1
81.802231	30	0.000857	1
81.802231	29	0.000829	1
83.625473	1	0.000025	7028
83.625473	2	0.000050	2730
83.625473	3	0.000075	1466
83.625473	4	0.000100	924
83.625473	5	0.000125	586
83.625473	6	0.000150	420
83.625473	7	0.000175	306
83.625473	8	0.000200	227
83.625473	9	0.000225	166
83.625473	10	0.000250	146
83.625473	18	0.000450	19
83.625473	17	0.000425	31
83.625473	33	0.000825	1
83.625473	21	0.000525	7
83.625473	58	0.001450	1
83.625473	20	0.000500	17
83.625473	12	0.000300	90
83.625473	13	0.000325	56
83.625473	15	0.000375	40
83.625473	48	0.001200	1
83.625473	11	0.000275	94
83.625473	14	0.000350	38
83.625473	19	0.000475	10
83.625473	25	0.000625	7
83.625473	23	0.000575	8
83.625473	47	0.001175	1
83.625473	22	0.000550	8
83.625473	16	0.000400	22
83.625473	31	0.000775	1
83.625473	27	0.000675	3
83.625473	28	0.000700	3
83.625473	26	0.000650	3
83.625473	24	0.000600	5
83.625473	34	0.000850	1
83.625473	35	0.000875	1
85.569412	1	0.000022	7923
85.569412	2	0.000044	3131
85.569412	3	0.000067	1678
85.569412	4	0.000089	1018
85.569412	5	0.000111	667
85.569412	6	0.000133	457
85.569412	7	0.000156	314
85.569412	8	0.000178	248
85.569412	9	0.000200	190
85.569412	10	0.000222	171
85.569412	20	0.000444	15
85.569412	13	0.000289	49
85.569412	17	0.000378	33
85.569412	44	0.000978	1
85.569412	12	0.000267	84
85.569412	11	0.000244	128
85.569412	19	0.000422	15
85.569412	14	0.000311	46
85.569412	39	0.000867	1
85.569412	16	0.000356	30
85.569412	18	0.000400	20
85.569412	22	0.000489	9
85.569412	15	0.000333	54
85.569412	23	0.000511	6
85.569412	24	0.000533	10
85.569412	21	0.000467	9
85.569412	27	0.000600	2
85.569412	25	0.000556	5
85.569412	33	0.000733	2
85.569412	26	0.000578	4
85.569412	28	0.000622	1
85.569412	35	0.000778	1
85.569412	30	0.000667	2
85.569412	29	0.000644	4
85.569412	31	0.000689	1
85.569412	38	0.000844	1
85.569412	32	0.000711	1
87.211830	1	0.000020	8743
87.211830	2	0.000040	3483
87.211830	3	0.000060	1796
87.211830	4	0.000080	1117
87.211830	5	0.000100	803
87.211830	6	0.000120	575
87.211830	7	0.000140	360
87.211830	8	0.000160	249
87.211830	9	0.000180	183
87.211830	10	0.000200	168
87.211830	11	0.000220	121
87.211830	12	0.000240	95
87.211830	38	0.000760	1
87.211830	15	0.000300	61
87.211830	13	0.000260	74
87.211830	17	0.000340	37
87.211830	27	0.000540	5
87.211830	14	0.000280	52
87.211830	18	0.000360	23
87.211830	28	0.000560	2
87.211830	22	0.000440	10
87.211830	24	0.000480	6
87.211830	20	0.000400	15
87.211830	19	0.000380	21
87.211830	16	0.000320	34
87.211830	25	0.000500	11
87.211830	33	0.000660	1
87.211830	23	0.000460	10
87.211830	30	0.000600	3
87.211830	21	0.000420	9
87.211830	29	0.000580	3
87.211830	39	0.000780	1
87.211830	26	0.000520	4
87.211830	34	0.000680	1
87.211830	32	0.000640	2
87.211830	31	0.000620	1
88.861115	1	0.000018	9725
88.861115	2	0.000036	3810
88.861115	3	0.000055	2147
88.861115	4	0.000073	1296
88.861115	5	0.000091	822
88.861115	6	0.000109	606
88.861115	7	0.000127	362
88.861115	8	0.000145	294
88.861115	9	0.000164	226
88.861115	10	0.000182	207
88.861115	20	0.000364	18
88.861115	17	0.000309	41
88.861115	23	0.000418	7
88.861115	16	0.000291	44
88.861115	12	0.000218	106
88.861115	14	0.000255	47
88.861115	19	0.000345	23
88.861115	29	0.000527	2
88.861115	11	0.000200	109
88.861115	13	0.000236	75
88.861115	15	0.000273	47
88.861115	27	0.000491	5
88.861115	18	0.000327	26
88.861115	24	0.000436	7
88.861115	46	0.000836	1
88.861115	30	0.000545	5
88.861115	41	0.000745	1
88.861115	25	0.000455	4
88.861115	26	0.000473	5
88.861115	21	0.000382	14
88.861115	22	0.000400	9
88.861115	42	0.000764	1
88.861115	35	0.000636	1
88.861115	31	0.000564	2
88.861115	28	0.000509	1
88.861115	32	0.000582	3
88.861115	36	0.000655	1
88.861115	39	0.000709	1
90.000748	1	0.000017	10146
90.000748	2	0.000034	4204
90.000748	3	0.000051	2242
90.000748	4	0.000068	1383
90.000748	5	0.000085	904
90.000748	6	0.000102	655
90.000748	7	0.000119	453
90.000748	8	0.000136	297
90.000748	9	0.000153	221
90.000748	10	0.000170	189
90.000748	18	0.000306	24
90.000748	16	0.000272	39
90.000748	19	0.000323	21
90.000748	13	0.000221	87
90.000748	12	0.000204	109
90.000748	22	0.000374	11
90.000748	11	0.000187	143
90.000748	14	0.000238	88
90.000748	17	0.000289	36
90.000748	15	0.000255	47
90.000748	34	0.000577	4
90.000748	26	0.000441	6
90.000748	30	0.000509	4
90.000748	32	0.000543	5
90.000748	35	0.000594	1
90.000748	21	0.000357	14
90.000748	24	0.000407	9
90.000748	25	0.000424	8
90.000748	33	0.000560	1
90.000748	27	0.000458	2
90.000748	23	0.000391	9
90.000748	20	0.000340	10
90.000748	37	0.000628	1
90.000748	28	0.000475	1
90.000748	36	0.000611	1
90.000748	38	0.000645	1
90.294739	1	0.000017	10459
90.294739	2	0.000033	4182
90.294739	3	0.000050	2343
90.294739	4	0.000067	1398
90.294739	5	0.000083	985
90.294739	6	0.000100	665
90.294739	7	0.000117	415
90.294739	8	0.000133	300
90.294739	9	0.000150	259
90.294739	10	0.000167	177
90.294739	12	0.000200	109
90.294739	21	0.000350	15
90.294739	15	0.000250	60
90.294739	13	0.000217	74
90.294739	11	0.000183	145
90.294739	24	0.000400	8
90.294739	16	0.000267	45
90.294739	20	0.000333	23
90.294739	14	0.000233	67
90.294739	30	0.000500	4
90.294739	19	0.000317	17
90.294739	26	0.000433	9
90.294739	27	0.000450	2
90.294739	28	0.000467	2
90.294739	38	0.000633	1
90.294739	32	0.000533	2
90.294739	18	0.000300	31
90.294739	25	0.000417	6
90.294739	22	0.000367	12
90.294739	17	0.000283	26
90.294739	23	0.000383	9
90.294739	35	0.000583	1
90.294739	34	0.000567	2
90.294739	33	0.000550	1
90.294739	29	0.000483	1
90.294739	31	0.000517	2
90.294739	36	0.000600	3
91.781830	1	0.000015	11629
91.781830	2	0.000031	4522
91.781830	3	0.000046	2491
91.781830	4	0.000062	1538
91.781830	5	0.000077	1028
91.781830	6	0.000092	674
91.781830	7	0.000108	468
91.781830	8	0.000123	364
91.781830	9	0.000138	257
91.781830	10	0.000154	196
91.781830	17	0.000262	46
91.781830	14	0.000215	76
91.781830	15	0.000231	59
91.781830	13	0.000200	89
91.781830	25	0.000385	11
91.781830	23	0.000354	8
91.781830	12	0.000185	121
91.781830	16	0.000246	58
91.781830	36	0.000554	1
91.781830	20	0.000308	15
91.781830	31	0.000477	2
91.781830	22	0.000338	11
91.781830	27	0.000415	7
91.781830	11	0.000169	148
91.781830	24	0.000369	10
91.781830	49	0.000754	1
91.781830	19	0.000292	19
91.781830	26	0.000400	9
91.781830	18	0.000277	24
91.781830	34	0.000523	2
91.781830	21	0.000323	10
91.781830	30	0.000462	1
91.781830	43	0.000662	1
91.781830	40	0.000615	1
91.781830	53	0.000815	1
91.781830	28	0.000431	3
91.781830	29	0.000446	1
93.228210	1	0.000014	12415
93.228210	2	0.000029	4994
93.228210	3	0.000043	2730
93.228210	4	0.000057	1578
93.228210	5	0.000071	1043
93.228210	6	0.000086	734
93.228210	7	0.000100	478
93.228210	8	0.000114	403
93.228210	9	0.000129	291
93.228210	10	0.000143	221
93.228210	12	0.000171	139
93.228210	11	0.000157	163
93.228210	16	0.000229	46
93.228210	23	0.000329	10
93.228210	18	0.000257	23
93.228210	25	0.000357	4
93.228210	17	0.000243	44
93.228210	14	0.000200	68
93.228210	28	0.000400	7
93.228210	20	0.000286	25
93.228210	13	0.000186	117
93.228210	26	0.000371	5
93.228210	15	0.000214	71
93.228210	29	0.000414	6
93.228210	27	0.000386	11
93.228210	19	0.000271	22
93.228210	31	0.000443	1
93.228210	37	0.000529	1
93.228210	22	0.000314	10
93.228210	21	0.000300	14
93.228210	44	0.000629	1
93.228210	35	0.000500	2
93.228210	32	0.000457	2
93.228210	24	0.000343	10
93.228210	36	0.000514	2
93.228210	30	0.000429	1
93.228210	33	0.000471	1
94.770111	1	0.000013	13613
94.770111	2	0.000027	5405
94.770111	3	0.000040	2869
94.770111	4	0.000053	1781
94.770111	5	0.000067	1169
94.770111	6	0.000080	754
94.770111	7	0.000093	575
94.770111	8	0.000107	409
94.770111	9	0.000120	324
94.770111	10	0.000133	222
94.770111	13	0.000173	102
94.770111	12	0.000160	136
94.770111	16	0.000213	58
94.770111	27	0.000360	5
94.770111	15	0.000200	55
94.770111	18	0.000240	33
94.770111	14	0.000187	67
94.770111	11	0.000147	175
94.770111	30	0.000400	4
94.770111	22	0.000293	16
94.770111	19	0.000253	28
94.770111	23	0.000307	10
94.770111	17	0.000227	46
94.770111	20	0.000267	23
94.770111	25	0.000333	8
94.770111	36	0.000480	1
94.770111	40	0.000533	1
94.770111	32	0.000427	1
94.770111	21	0.000280	17
94.770111	28	0.000373	3
94.770111	33	0.000440	2
94.770111	26	0.000347	6
94.770111	24	0.000320	6
94.770111	29	0.000387	4
94.770111	34	0.000453	1
96.276482	1	0.000012	14520
96.276482	2	0.000025	5824
96.276482	3	0.000038	3117
96.276482	4	0.000050	1850
96.276482	5	0.000063	1237
96.276482	6	0.000075	771
96.276482	7	0.000087	630
96.276482	8	0.000100	430
96.276482	9	0.000112	334
96.276482	10	0.000125	263
96.276482	11	0.000137	155
96.276482	24	0.000300	11
96.276482	14	0.000175	77
96.276482	17	0.000213	44
96.276482	12	0.000150	148
96.276482	15	0.000188	68
96.276482	16	0.000200	58
96.276482	29	0.000362	5
96.276482	26	0.000325	6
96.276482	13	0.000163	122
96.276482	19	0.000238	28
96.276482	22	0.000275	10
96.276482	23	0.000288	16
96.276482	27	0.000338	5
96.276482	20	0.000250	26
96.276482	32	0.000400	3
96.276482	18	0.000225	30
96.276482	43	0.000538	1
96.276482	42	0.000525	1
96.276482	21	0.000262	16
96.276482	31	0.000388	3
96.276482	30	0.000375	3
96.276482	25	0.000312	6
96.276482	28	0.000350	2
96.276482	49	0.000613	1
96.276482	33	0.000412	1
96.276482	37	0.000463	1
96.276482	38	0.000475	1
97.644753	1	0.000012	15325
97.644753	2	0.000024	6222
97.644753	3	0.000035	3316
97.644753	4	0.000047	2007
97.644753	5	0.000059	1294
97.644753	6	0.000071	862
97.644753	7	0.000082	614
97.644753	8	0.000094	471
97.644753	9	0.000106	354
97.644753	10	0.000118	232
97.644753	27	0.000318	6
97.644753	16	0.000188	49
97.644753	12	0.000141	170
97.644753	15	0.000176	75
97.644753	25	0.000294	8
97.644753	13	0.000153	120
97.644753	24	0.000282	11
97.644753	35	0.000412	4
97.644753	11	0.000129	240
97.644753	17	0.000200	39
97.644753	14	0.000165	81
97.644753	18	0.000212	44
97.644753	26	0.000306	12
97.644753	22	0.000259	18
97.644753	36	0.000424	2
97.644753	20	0.000235	17
97.644753	19	0.000224	19
97.644753	31	0.000365	3
97.644753	28	0.000329	7
97.644753	23	0.000271	12
97.644753	48	0.000565	1
97.644753	21	0.000247	12
97.644753	29	0.000341	2
97.644753	34	0.000400	2
97.644753	32	0.000376	1
97.644753	33	0.000388	1
99.331024	1	0.000011	16354
99.331024	2	0.000022	6508
99.331024	3	0.000033	3514
99.331024	4	0.000044	2202
99.331024	5	0.000056	1407
99.331024	6	0.000067	947
99.331024	7	0.000078	702
99.331024	8	0.000089	476
99.331024	9	0.000100	369
99.331024	10	0.000111	257
99.331024	27	0.000300	8
99.331024	17	0.000189	41
99.331024	13	0.000144	133
99.331024	18	0.000200	32
99.331024	16	0.000178	48
99.331024	25	0.000278	5
99.331024	11	0.000122	194
99.331024	12	0.000133	157
99.331024	15	0.000167	93
99.331024	14	0.000156	91
99.331024	24	0.000267	8
99.331024	21	0.000233	20
99.331024	23	0.000256	16
99.331024	20	0.000222	27
99.331024	22	0.000244	15
99.331024	28	0.000311	4
99.331024	39	0.000433	1
99.331024	31	0.000344	2
99.331024	19	0.000211	25
99.331024	26	0.000289	9
99.331024	51	0.000567	1
99.331024	37	0.000411	1
99.331024	30	0.000333	1
99.331024	33	0.000367	1
99.331024	32	0.000356	3
99.331024	29	0.000322	2
99.331024	35	0.000389	1
99.331024	40	0.000444	1
100.000801	1	0.000011	16703
100.000801	2	0.000022	6784
100.000801	3	0.000033	3545
100.000801	4	0.000043	2149
100.000801	5	0.000054	1465
100.000801	6	0.000065	1049
100.000801	7	0.000076	666
100.000801	8	0.000087	499
100.000801	9	0.000098	393
100.000801	10	0.000109	289
100.000801	12	0.000130	127
100.000801	20	0.000217	34
100.000801	15	0.000163	81
100.000801	16	0.000174	48
100.000801	19	0.000207	24
100.000801	11	0.000120	204
100.000801	24	0.000261	9
100.000801	13	0.000141	141
100.000801	21	0.000228	16
100.000801	14	0.000152	87
100.000801	25	0.000272	7
100.000801	18	0.000196	42
100.000801	31	0.000337	3
100.000801	22	0.000239	19
100.000801	32	0.000348	2
100.000801	23	0.000250	6
100.000801	34	0.000370	1
100.000801	26	0.000283	5
100.000801	17	0.000185	48
100.000801	35	0.000381	3
100.000801	28	0.000304	8
100.000801	66	0.000718	1
100.000801	29	0.000315	3
100.000801	37	0.000402	1
100.000801	30	0.000326	2
100.000801	33	0.000359	1
100.000801	39	0.000424	1
101.070946	1	0.000011	17437
101.070946	2	0.000021	6750
101.070946	3	0.000032	3710
101.070946	4	0.000042	2330
101.070946	5	0.000053	1490
101.070946	6	0.000063	1028
101.070946	7	0.000074	688
101.070946	8	0.000084	543
101.070946	9	0.000095	370
101.070946	10	0.000105	288
101.070946	12	0.000126	166
101.070946	22	0.000232	5
101.070946	11	0.000116	226
101.070946	13	0.000137	135
101.070946	15	0.000158	78
101.070946	17	0.000179	43
101.070946	20	0.000211	17
101.070946	16	0.000168	78
101.070946	21	0.000221	19
101.070946	19	0.000200	30
101.070946	26	0.000274	8
101.070946	34	0.000358	2
101.070946	14	0.000147	102
101.070946	36	0.000379	2
101.070946	35	0.000368	1
101.070946	18	0.000189	41
101.070946	25	0.000263	9
101.070946	23	0.000242	9
101.070946	31	0.000326	2
101.070946	63	0.000663	1
101.070946	24	0.000253	5
101.070946	30	0.000316	4
101.070946	28	0.000295	6
101.070946	29	0.000305	4
101.070946	32	0.000337	2
101.070946	37	0.000389	1
101.070946	33	0.000347	2
101.070946	27	0.000284	1
102.935829	1	0.000010	18203
102.935829	2	0.000020	7181
102.935829	3	0.000030	3904
102.935829	4	0.000040	2513
102.935829	5	0.000050	1594
102.935829	6	0.000060	1051
102.935829	7	0.000070	757
102.935829	8	0.000080	576
102.935829	9	0.000090	406
102.935829	10	0.000100	292
102.935829	33	0.000330	2
102.935829	15	0.000150	74
102.935829	12	0.000120	184
102.935829	14	0.000140	95
102.935829	16	0.000160	68
102.935829	22	0.000220	17
102.935829	11	0.000110	240
102.935829	18	0.000180	39
102.935829	13	0.000130	124
102.935829	40	0.000400	1
102.935829	34	0.000340	1
102.935829	17	0.000170	42
102.935829	20	0.000200	21
102.935829	35	0.000350	1
102.935829	29	0.000290	2
102.935829	24	0.000240	7
102.935829	25	0.000250	17
102.935829	19	0.000190	31
102.935829	28	0.000280	3
102.935829	47	0.000470	1
102.935829	21	0.000210	13
102.935829	27	0.000270	5
102.935829	23	0.000230	9
102.935829	32	0.000320	4
102.935829	38	0.000380	1
102.935829	26	0.000260	4
102.935829	49	0.000490	1
102.935829	42	0.000420	1
102.935829	41	0.000410	1
102.935829	30	0.000300	2
102.935829	31	0.000310	3
